,Outbreak,Country/Region,Province/State,Date,Confirmed,Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,Confirmed_transformed,Month,Week,Confirmed_Lag_5,Confirmed_Transformed_Lag_5,Confirmed_Lag_4,Confirmed_Transformed_Lag_4,Confirmed_Lag_3,Confirmed_Transformed_Lag_3,Confirmed_Lag_2,Confirmed_Transformed_Lag_2,Confirmed_Lag_1,Confirmed_Transformed_Lag_1,Outbreak_enc,Country_enc,Region_enc
69,COVID_2019,Albania,Others,2020-04-02,277.0,Albania,EASTERN EUROPE                     ,3581655.0,28748.0,"124,6","1,26","-4,93","21,52",4500.0,"86,5","71,2","21,09","4,42","74,49",3,"15,11","5,22","0,232","0,188","0,579",0.0013850000000000002,4,14,197.0,0.000985,212.0,0.0010600000000000002,223.0,0.001115,243.0,0.0012150000000000002,259.0,0.0012950000000000001,0,3,3
70,COVID_2019,Albania,Others,2020-04-03,304.0,Albania,EASTERN EUROPE                     ,3581655.0,28748.0,"124,6","1,26","-4,93","21,52",4500.0,"86,5","71,2","21,09","4,42","74,49",3,"15,11","5,22","0,232","0,188","0,579",0.00152,4,14,212.0,0.0010600000000000002,223.0,0.001115,243.0,0.0012150000000000002,259.0,0.0012950000000000001,277.0,0.0013850000000000002,0,3,3
71,COVID_2019,Albania,Others,2020-04-04,333.0,Albania,EASTERN EUROPE                     ,3581655.0,28748.0,"124,6","1,26","-4,93","21,52",4500.0,"86,5","71,2","21,09","4,42","74,49",3,"15,11","5,22","0,232","0,188","0,579",0.001665,4,14,223.0,0.001115,243.0,0.0012150000000000002,259.0,0.0012950000000000001,277.0,0.0013850000000000002,304.0,0.00152,0,3,3
72,COVID_2019,Albania,Others,2020-04-05,361.0,Albania,EASTERN EUROPE                     ,3581655.0,28748.0,"124,6","1,26","-4,93","21,52",4500.0,"86,5","71,2","21,09","4,42","74,49",3,"15,11","5,22","0,232","0,188","0,579",0.0018050000000000002,4,14,243.0,0.0012150000000000002,259.0,0.0012950000000000001,277.0,0.0013850000000000002,304.0,0.00152,333.0,0.001665,0,3,3
73,COVID_2019,Albania,Others,2020-04-06,377.0,Albania,EASTERN EUROPE                     ,3581655.0,28748.0,"124,6","1,26","-4,93","21,52",4500.0,"86,5","71,2","21,09","4,42","74,49",3,"15,11","5,22","0,232","0,188","0,579",0.0018850000000000002,4,15,259.0,0.0012950000000000001,277.0,0.0013850000000000002,304.0,0.00152,333.0,0.001665,361.0,0.0018050000000000002,0,3,3
74,COVID_2019,Algeria,Others,2020-02-25,1.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",5e-06,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,6
75,COVID_2019,Algeria,Others,2020-02-26,1.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",5e-06,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,4,6
76,COVID_2019,Algeria,Others,2020-02-27,1.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",5e-06,2,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,4,6
77,COVID_2019,Algeria,Others,2020-02-28,1.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",5e-06,2,9,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,4,6
78,COVID_2019,Algeria,Others,2020-02-29,1.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",5e-06,2,9,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,4,6
79,COVID_2019,Algeria,Others,2020-03-01,1.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",5e-06,3,9,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,4,6
80,COVID_2019,Algeria,Others,2020-03-02,3.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",1.5000000000000002e-05,3,10,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,4,6
81,COVID_2019,Algeria,Others,2020-03-03,5.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",2.5e-05,3,10,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,0,4,6
82,COVID_2019,Algeria,Others,2020-03-04,12.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",6.000000000000001e-05,3,10,1.0,5e-06,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,5.0,2.5e-05,0,4,6
83,COVID_2019,Algeria,Others,2020-03-05,12.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",6.000000000000001e-05,3,10,1.0,5e-06,1.0,5e-06,3.0,1.5000000000000002e-05,5.0,2.5e-05,12.0,6.000000000000001e-05,0,4,6
84,COVID_2019,Algeria,Others,2020-03-06,17.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",8.5e-05,3,10,1.0,5e-06,3.0,1.5000000000000002e-05,5.0,2.5e-05,12.0,6.000000000000001e-05,12.0,6.000000000000001e-05,0,4,6
85,COVID_2019,Algeria,Others,2020-03-07,17.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",8.5e-05,3,10,3.0,1.5000000000000002e-05,5.0,2.5e-05,12.0,6.000000000000001e-05,12.0,6.000000000000001e-05,17.0,8.5e-05,0,4,6
86,COVID_2019,Algeria,Others,2020-03-08,19.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",9.5e-05,3,10,5.0,2.5e-05,12.0,6.000000000000001e-05,12.0,6.000000000000001e-05,17.0,8.5e-05,17.0,8.5e-05,0,4,6
87,COVID_2019,Algeria,Others,2020-03-09,20.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0001,3,11,12.0,6.000000000000001e-05,12.0,6.000000000000001e-05,17.0,8.5e-05,17.0,8.5e-05,19.0,9.5e-05,0,4,6
88,COVID_2019,Algeria,Others,2020-03-10,20.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0001,3,11,12.0,6.000000000000001e-05,17.0,8.5e-05,17.0,8.5e-05,19.0,9.5e-05,20.0,0.0001,0,4,6
89,COVID_2019,Algeria,Others,2020-03-11,20.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0001,3,11,17.0,8.5e-05,17.0,8.5e-05,19.0,9.5e-05,20.0,0.0001,20.0,0.0001,0,4,6
90,COVID_2019,Algeria,Others,2020-03-12,24.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00012000000000000002,3,11,17.0,8.5e-05,19.0,9.5e-05,20.0,0.0001,20.0,0.0001,20.0,0.0001,0,4,6
91,COVID_2019,Algeria,Others,2020-03-13,26.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00013000000000000002,3,11,19.0,9.5e-05,20.0,0.0001,20.0,0.0001,20.0,0.0001,24.0,0.00012000000000000002,0,4,6
92,COVID_2019,Algeria,Others,2020-03-14,37.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00018500000000000002,3,11,20.0,0.0001,20.0,0.0001,20.0,0.0001,24.0,0.00012000000000000002,26.0,0.00013000000000000002,0,4,6
93,COVID_2019,Algeria,Others,2020-03-15,48.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00024000000000000003,3,11,20.0,0.0001,20.0,0.0001,24.0,0.00012000000000000002,26.0,0.00013000000000000002,37.0,0.00018500000000000002,0,4,6
94,COVID_2019,Algeria,Others,2020-03-16,54.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00027,3,12,20.0,0.0001,24.0,0.00012000000000000002,26.0,0.00013000000000000002,37.0,0.00018500000000000002,48.0,0.00024000000000000003,0,4,6
95,COVID_2019,Algeria,Others,2020-03-17,60.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00030000000000000003,3,12,24.0,0.00012000000000000002,26.0,0.00013000000000000002,37.0,0.00018500000000000002,48.0,0.00024000000000000003,54.0,0.00027,0,4,6
96,COVID_2019,Algeria,Others,2020-03-18,74.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00037000000000000005,3,12,26.0,0.00013000000000000002,37.0,0.00018500000000000002,48.0,0.00024000000000000003,54.0,0.00027,60.0,0.00030000000000000003,0,4,6
97,COVID_2019,Algeria,Others,2020-03-19,87.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00043500000000000006,3,12,37.0,0.00018500000000000002,48.0,0.00024000000000000003,54.0,0.00027,60.0,0.00030000000000000003,74.0,0.00037000000000000005,0,4,6
98,COVID_2019,Algeria,Others,2020-03-20,90.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00045000000000000004,3,12,48.0,0.00024000000000000003,54.0,0.00027,60.0,0.00030000000000000003,74.0,0.00037000000000000005,87.0,0.00043500000000000006,0,4,6
99,COVID_2019,Algeria,Others,2020-03-21,139.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0006950000000000001,3,12,54.0,0.00027,60.0,0.00030000000000000003,74.0,0.00037000000000000005,87.0,0.00043500000000000006,90.0,0.00045000000000000004,0,4,6
100,COVID_2019,Algeria,Others,2020-03-22,201.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.001005,3,12,60.0,0.00030000000000000003,74.0,0.00037000000000000005,87.0,0.00043500000000000006,90.0,0.00045000000000000004,139.0,0.0006950000000000001,0,4,6
101,COVID_2019,Algeria,Others,2020-03-23,230.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0011500000000000002,3,13,74.0,0.00037000000000000005,87.0,0.00043500000000000006,90.0,0.00045000000000000004,139.0,0.0006950000000000001,201.0,0.001005,0,4,6
102,COVID_2019,Algeria,Others,2020-03-24,264.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0013200000000000002,3,13,87.0,0.00043500000000000006,90.0,0.00045000000000000004,139.0,0.0006950000000000001,201.0,0.001005,230.0,0.0011500000000000002,0,4,6
103,COVID_2019,Algeria,Others,2020-03-25,302.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00151,3,13,90.0,0.00045000000000000004,139.0,0.0006950000000000001,201.0,0.001005,230.0,0.0011500000000000002,264.0,0.0013200000000000002,0,4,6
104,COVID_2019,Algeria,Others,2020-03-26,367.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.001835,3,13,139.0,0.0006950000000000001,201.0,0.001005,230.0,0.0011500000000000002,264.0,0.0013200000000000002,302.0,0.00151,0,4,6
105,COVID_2019,Algeria,Others,2020-03-27,409.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0020450000000000004,3,13,201.0,0.001005,230.0,0.0011500000000000002,264.0,0.0013200000000000002,302.0,0.00151,367.0,0.001835,0,4,6
106,COVID_2019,Algeria,Others,2020-03-28,454.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0022700000000000003,3,13,230.0,0.0011500000000000002,264.0,0.0013200000000000002,302.0,0.00151,367.0,0.001835,409.0,0.0020450000000000004,0,4,6
107,COVID_2019,Algeria,Others,2020-03-29,511.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0025550000000000004,3,13,264.0,0.0013200000000000002,302.0,0.00151,367.0,0.001835,409.0,0.0020450000000000004,454.0,0.0022700000000000003,0,4,6
108,COVID_2019,Algeria,Others,2020-03-30,584.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0029200000000000003,3,14,302.0,0.00151,367.0,0.001835,409.0,0.0020450000000000004,454.0,0.0022700000000000003,511.0,0.0025550000000000004,0,4,6
109,COVID_2019,Algeria,Others,2020-03-31,716.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.0035800000000000003,3,14,367.0,0.001835,409.0,0.0020450000000000004,454.0,0.0022700000000000003,511.0,0.0025550000000000004,584.0,0.0029200000000000003,0,4,6
110,COVID_2019,Algeria,Others,2020-04-01,847.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.004235,4,14,409.0,0.0020450000000000004,454.0,0.0022700000000000003,511.0,0.0025550000000000004,584.0,0.0029200000000000003,716.0,0.0035800000000000003,0,4,6
111,COVID_2019,Algeria,Others,2020-04-02,986.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.00493,4,14,454.0,0.0022700000000000003,511.0,0.0025550000000000004,584.0,0.0029200000000000003,716.0,0.0035800000000000003,847.0,0.004235,0,4,6
112,COVID_2019,Algeria,Others,2020-04-03,1171.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.005855000000000001,4,14,511.0,0.0025550000000000004,584.0,0.0029200000000000003,716.0,0.0035800000000000003,847.0,0.004235,986.0,0.00493,0,4,6
113,COVID_2019,Algeria,Others,2020-04-04,1251.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.006255,4,14,584.0,0.0029200000000000003,716.0,0.0035800000000000003,847.0,0.004235,986.0,0.00493,1171.0,0.005855000000000001,0,4,6
114,COVID_2019,Algeria,Others,2020-04-05,1320.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.006600000000000001,4,14,716.0,0.0035800000000000003,847.0,0.004235,986.0,0.00493,1171.0,0.005855000000000001,1251.0,0.006255,0,4,6
115,COVID_2019,Algeria,Others,2020-04-06,1423.0,Algeria,NORTHERN AFRICA                    ,32930091.0,2381740.0,"13,8","0,04","-0,39",31,6000.0,"70,0","78,1","3,22","0,25","96,53",1,"17,14","4,61","0,101","0,6","0,298",0.007115000000000001,4,15,847.0,0.004235,986.0,0.00493,1171.0,0.005855000000000001,1251.0,0.006255,1320.0,0.006600000000000001,0,4,6
116,COVID_2019,Andorra,Others,2020-03-02,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,11
117,COVID_2019,Andorra,Others,2020-03-03,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,5,11
118,COVID_2019,Andorra,Others,2020-03-04,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,5,11
119,COVID_2019,Andorra,Others,2020-03-05,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,10,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
120,COVID_2019,Andorra,Others,2020-03-06,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,10,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
121,COVID_2019,Andorra,Others,2020-03-07,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,10,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
122,COVID_2019,Andorra,Others,2020-03-08,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,10,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
123,COVID_2019,Andorra,Others,2020-03-09,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,11,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
124,COVID_2019,Andorra,Others,2020-03-10,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,11,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
125,COVID_2019,Andorra,Others,2020-03-11,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,11,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
126,COVID_2019,Andorra,Others,2020-03-12,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,11,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
127,COVID_2019,Andorra,Others,2020-03-13,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,11,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
128,COVID_2019,Andorra,Others,2020-03-14,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,11,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
129,COVID_2019,Andorra,Others,2020-03-15,1.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,5e-06,3,11,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
130,COVID_2019,Andorra,Others,2020-03-16,2.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,1e-05,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,5,11
131,COVID_2019,Andorra,Others,2020-03-17,39.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.00019500000000000002,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,0,5,11
132,COVID_2019,Andorra,Others,2020-03-18,39.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.00019500000000000002,3,12,1.0,5e-06,1.0,5e-06,1.0,5e-06,2.0,1e-05,39.0,0.00019500000000000002,0,5,11
133,COVID_2019,Andorra,Others,2020-03-19,53.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.00026500000000000004,3,12,1.0,5e-06,1.0,5e-06,2.0,1e-05,39.0,0.00019500000000000002,39.0,0.00019500000000000002,0,5,11
134,COVID_2019,Andorra,Others,2020-03-20,75.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.000375,3,12,1.0,5e-06,2.0,1e-05,39.0,0.00019500000000000002,39.0,0.00019500000000000002,53.0,0.00026500000000000004,0,5,11
135,COVID_2019,Andorra,Others,2020-03-21,88.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.00044,3,12,2.0,1e-05,39.0,0.00019500000000000002,39.0,0.00019500000000000002,53.0,0.00026500000000000004,75.0,0.000375,0,5,11
136,COVID_2019,Andorra,Others,2020-03-22,113.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.0005650000000000001,3,12,39.0,0.00019500000000000002,39.0,0.00019500000000000002,53.0,0.00026500000000000004,75.0,0.000375,88.0,0.00044,0,5,11
137,COVID_2019,Andorra,Others,2020-03-23,133.0,Andorra,WESTERN EUROPE                     ,71201.0,468.0,"152,1","0,00","6,6","4,05",19000.0,"100,0","497,2","2,22",0,"97,78",3,"8,71","6,25",,,,0.000665,3,13,39.0,0.00019500000000000002,53.0,0.00026500000000000004,75.0,0.000375,88.0,0.00044,113.0,0.0005650000000000001,0,5,11
