,Outbreak,Country/Region,Province/State,Date,Recovered,Country,Region,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Coastline (coast/area ratio),Net migration,Infant mortality (per 1000 births),GDP ($ per capita),Literacy (%),Phones (per 1000),Arable (%),Crops (%),Other (%),Climate,Birthrate,Deathrate,Agriculture,Industry,Service,Recovered_transformed,Month,Week,Recovered_Lag_5,Recovered_Transformed_Lag_5,Recovered_Lag_4,Recovered_Transformed_Lag_4,Recovered_Lag_3,Recovered_Transformed_Lag_3,Recovered_Lag_2,Recovered_Transformed_Lag_2,Recovered_Lag_1,Recovered_Transformed_Lag_1,Outbreak_enc,Country_enc,Region_enc
3572,COVID_2019,United Arab Emirates,all,2020-04-06,167.0,United Arab Emirates,NEAR EAST                          ,2602713.0,82880.0,"31,4","1,59","1,03","14,51",23200.0,"77,9","475,3","0,6","2,25","97,15",1,"18,96","4,4","0,04","0,585","0,375",0.000835,4,15,61.0,0.00030500000000000004,96.0,0.00048000000000000007,108.0,0.00054,125.0,0.000625,144.0,0.00072,0,153,5
3573,COVID_2019,United Kingdom,all,2020-02-12,1.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",5e-06,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,11
3574,COVID_2019,United Kingdom,all,2020-02-13,1.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",5e-06,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,0,154,11
3575,COVID_2019,United Kingdom,all,2020-02-14,1.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",5e-06,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,0,154,11
3576,COVID_2019,United Kingdom,all,2020-02-15,1.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",5e-06,2,7,0.0,0.0,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,154,11
3577,COVID_2019,United Kingdom,all,2020-02-16,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,7,0.0,0.0,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,0,154,11
3578,COVID_2019,United Kingdom,all,2020-02-17,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,8,1.0,5e-06,1.0,5e-06,1.0,5e-06,1.0,5e-06,8.0,4e-05,0,154,11
3579,COVID_2019,United Kingdom,all,2020-02-18,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,8,1.0,5e-06,1.0,5e-06,1.0,5e-06,8.0,4e-05,8.0,4e-05,0,154,11
3580,COVID_2019,United Kingdom,all,2020-02-19,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,8,1.0,5e-06,1.0,5e-06,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3581,COVID_2019,United Kingdom,all,2020-02-20,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,8,1.0,5e-06,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3582,COVID_2019,United Kingdom,all,2020-02-21,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,8,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3583,COVID_2019,United Kingdom,all,2020-02-22,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,8,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3584,COVID_2019,United Kingdom,all,2020-02-23,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,8,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3585,COVID_2019,United Kingdom,all,2020-02-24,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,9,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3586,COVID_2019,United Kingdom,all,2020-02-25,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,9,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3587,COVID_2019,United Kingdom,all,2020-02-26,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,9,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3588,COVID_2019,United Kingdom,all,2020-02-27,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,9,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3589,COVID_2019,United Kingdom,all,2020-02-28,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,9,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3590,COVID_2019,United Kingdom,all,2020-02-29,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,2,9,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3591,COVID_2019,United Kingdom,all,2020-03-01,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,3,9,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3592,COVID_2019,United Kingdom,all,2020-03-02,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,3,10,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3593,COVID_2019,United Kingdom,all,2020-03-03,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,3,10,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3594,COVID_2019,United Kingdom,all,2020-03-04,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,3,10,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3595,COVID_2019,United Kingdom,all,2020-03-05,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,3,10,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3596,COVID_2019,United Kingdom,all,2020-03-06,8.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",4e-05,3,10,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3597,COVID_2019,United Kingdom,all,2020-03-07,18.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9e-05,3,10,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,0,154,11
3598,COVID_2019,United Kingdom,all,2020-03-08,18.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9e-05,3,10,8.0,4e-05,8.0,4e-05,8.0,4e-05,8.0,4e-05,18.0,9e-05,0,154,11
3599,COVID_2019,United Kingdom,all,2020-03-09,18.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9e-05,3,11,8.0,4e-05,8.0,4e-05,8.0,4e-05,18.0,9e-05,18.0,9e-05,0,154,11
3600,COVID_2019,United Kingdom,all,2020-03-10,18.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9e-05,3,11,8.0,4e-05,8.0,4e-05,18.0,9e-05,18.0,9e-05,18.0,9e-05,0,154,11
3601,COVID_2019,United Kingdom,all,2020-03-11,19.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9.5e-05,3,11,8.0,4e-05,18.0,9e-05,18.0,9e-05,18.0,9e-05,18.0,9e-05,0,154,11
3602,COVID_2019,United Kingdom,all,2020-03-12,19.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9.5e-05,3,11,18.0,9e-05,18.0,9e-05,18.0,9e-05,18.0,9e-05,19.0,9.5e-05,0,154,11
3603,COVID_2019,United Kingdom,all,2020-03-13,19.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9.5e-05,3,11,18.0,9e-05,18.0,9e-05,18.0,9e-05,19.0,9.5e-05,19.0,9.5e-05,0,154,11
3604,COVID_2019,United Kingdom,all,2020-03-14,19.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9.5e-05,3,11,18.0,9e-05,18.0,9e-05,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,0,154,11
3605,COVID_2019,United Kingdom,all,2020-03-15,19.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",9.5e-05,3,11,18.0,9e-05,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,0,154,11
3606,COVID_2019,United Kingdom,all,2020-03-16,21.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.000105,3,12,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,0,154,11
3607,COVID_2019,United Kingdom,all,2020-03-17,53.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.00026500000000000004,3,12,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,21.0,0.000105,0,154,11
3608,COVID_2019,United Kingdom,all,2020-03-18,67.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.000335,3,12,19.0,9.5e-05,19.0,9.5e-05,19.0,9.5e-05,21.0,0.000105,53.0,0.00026500000000000004,0,154,11
3609,COVID_2019,United Kingdom,all,2020-03-19,67.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.000335,3,12,19.0,9.5e-05,19.0,9.5e-05,21.0,0.000105,53.0,0.00026500000000000004,67.0,0.000335,0,154,11
3610,COVID_2019,United Kingdom,all,2020-03-20,67.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.000335,3,12,19.0,9.5e-05,21.0,0.000105,53.0,0.00026500000000000004,67.0,0.000335,67.0,0.000335,0,154,11
3611,COVID_2019,United Kingdom,all,2020-03-21,67.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.000335,3,12,21.0,0.000105,53.0,0.00026500000000000004,67.0,0.000335,67.0,0.000335,67.0,0.000335,0,154,11
3612,COVID_2019,United Kingdom,all,2020-03-22,95.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.00047500000000000005,3,12,53.0,0.00026500000000000004,67.0,0.000335,67.0,0.000335,67.0,0.000335,67.0,0.000335,0,154,11
3613,COVID_2019,United Kingdom,all,2020-03-23,140.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0007000000000000001,3,13,67.0,0.000335,67.0,0.000335,67.0,0.000335,67.0,0.000335,95.0,0.00047500000000000005,0,154,11
3614,COVID_2019,United Kingdom,all,2020-03-24,140.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0007000000000000001,3,13,67.0,0.000335,67.0,0.000335,67.0,0.000335,95.0,0.00047500000000000005,140.0,0.0007000000000000001,0,154,11
3615,COVID_2019,United Kingdom,all,2020-03-25,140.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0007000000000000001,3,13,67.0,0.000335,67.0,0.000335,95.0,0.00047500000000000005,140.0,0.0007000000000000001,140.0,0.0007000000000000001,0,154,11
3616,COVID_2019,United Kingdom,all,2020-03-26,150.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.00075,3,13,67.0,0.000335,95.0,0.00047500000000000005,140.0,0.0007000000000000001,140.0,0.0007000000000000001,140.0,0.0007000000000000001,0,154,11
3617,COVID_2019,United Kingdom,all,2020-03-27,151.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.000755,3,13,95.0,0.00047500000000000005,140.0,0.0007000000000000001,140.0,0.0007000000000000001,140.0,0.0007000000000000001,150.0,0.00075,0,154,11
3618,COVID_2019,United Kingdom,all,2020-03-28,151.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.000755,3,13,140.0,0.0007000000000000001,140.0,0.0007000000000000001,140.0,0.0007000000000000001,150.0,0.00075,151.0,0.000755,0,154,11
3619,COVID_2019,United Kingdom,all,2020-03-29,151.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.000755,3,13,140.0,0.0007000000000000001,140.0,0.0007000000000000001,150.0,0.00075,151.0,0.000755,151.0,0.000755,0,154,11
3620,COVID_2019,United Kingdom,all,2020-03-30,171.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0008550000000000001,3,14,140.0,0.0007000000000000001,150.0,0.00075,151.0,0.000755,151.0,0.000755,151.0,0.000755,0,154,11
3621,COVID_2019,United Kingdom,all,2020-03-31,179.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0008950000000000001,3,14,150.0,0.00075,151.0,0.000755,151.0,0.000755,151.0,0.000755,171.0,0.0008550000000000001,0,154,11
3622,COVID_2019,United Kingdom,all,2020-04-01,179.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0008950000000000001,4,14,151.0,0.000755,151.0,0.000755,151.0,0.000755,171.0,0.0008550000000000001,179.0,0.0008950000000000001,0,154,11
3623,COVID_2019,United Kingdom,all,2020-04-02,192.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0009600000000000001,4,14,151.0,0.000755,151.0,0.000755,171.0,0.0008550000000000001,179.0,0.0008950000000000001,179.0,0.0008950000000000001,0,154,11
3624,COVID_2019,United Kingdom,all,2020-04-03,208.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0010400000000000001,4,14,151.0,0.000755,171.0,0.0008550000000000001,179.0,0.0008950000000000001,179.0,0.0008950000000000001,192.0,0.0009600000000000001,0,154,11
3625,COVID_2019,United Kingdom,all,2020-04-04,215.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.001075,4,14,171.0,0.0008550000000000001,179.0,0.0008950000000000001,179.0,0.0008950000000000001,192.0,0.0009600000000000001,208.0,0.0010400000000000001,0,154,11
3626,COVID_2019,United Kingdom,all,2020-04-05,229.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.0011450000000000002,4,14,179.0,0.0008950000000000001,179.0,0.0008950000000000001,192.0,0.0009600000000000001,208.0,0.0010400000000000001,215.0,0.001075,0,154,11
3627,COVID_2019,United Kingdom,all,2020-04-06,287.0,United Kingdom,WESTERN EUROPE                     ,60609153.0,244820.0,"247,6","5,08","2,19","5,16",27700.0,"99,0","543,5","23,46","0,21","76,33",3,"10,71","10,13","0,005","0,237","0,758",0.001435,4,15,179.0,0.0008950000000000001,192.0,0.0009600000000000001,208.0,0.0010400000000000001,215.0,0.001075,229.0,0.0011450000000000002,0,154,11
3628,COVID_2019,United States,all,2020-02-09,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155,7
3629,COVID_2019,United States,all,2020-02-10,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5000000000000002e-05,0,155,7
3630,COVID_2019,United States,all,2020-02-11,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3631,COVID_2019,United States,all,2020-02-12,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,7,0.0,0.0,0.0,0.0,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3632,COVID_2019,United States,all,2020-02-13,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,7,0.0,0.0,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3633,COVID_2019,United States,all,2020-02-14,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,7,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3634,COVID_2019,United States,all,2020-02-15,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,7,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3635,COVID_2019,United States,all,2020-02-16,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,7,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3636,COVID_2019,United States,all,2020-02-17,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,8,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3637,COVID_2019,United States,all,2020-02-18,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,8,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3638,COVID_2019,United States,all,2020-02-19,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,8,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
3639,COVID_2019,United States,all,2020-02-20,3.0,United States,NORTHERN AMERICA                   ,298444215.0,9631420.0,"31,0","0,21","3,41","6,5",37800.0,"97,0","898,0","19,13","0,22","80,65",3,"14,14","8,26","0,01","0,204","0,787",1.5000000000000002e-05,2,8,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,3.0,1.5000000000000002e-05,0,155,7
